clavecct,nombrecct,domicilio,numext,entrecalle,ycalle,callepost,codpost,colonia,ncolonia,localidad,municipio,entidad,ambito,longitud,latitud,turno,nturno,tipo,ntipo,nivel,nnivel,subnivel,nsubnivel,servicio,nservicio,control,ncontrol,subcontrol,nsubcontrol,sostenimiento,nsostenimiento
10DIN0075O,"IGNACIO ALLENDE",CONOCIDO,"","","","",34950,"","",0019,023,10,RURAL,-104.912778,23.282778,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",02,"EDUCACION INICIAL INDIGENA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DIN0076N,KIUR,CONOCIDO,"","","","",34940,"","",0120,023,10,RURAL,-104.919167,23.226667,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",02,"EDUCACION INICIAL INDIGENA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DIN0077M,DUK,CONOCIDO,"","","","",34970,"","",0050,014,10,RURAL,-104.429444,22.638333,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",02,"EDUCACION INICIAL INDIGENA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10DIN0078L,"T+N GIAK",CONOCIDO,"","","","",34970,"","",0153,014,10,RURAL,-104.453297,22.971422,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",02,"EDUCACION INICIAL INDIGENA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0022Z,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 2","BOULEVARD DOMINGO ARRIETA NÚM. 1700","","AVENIDA DIVISIÓN DURANGO","MARIANO ARRIETA","",34180,0101,"FRACCIONAMIENTO GENERAL DOMINGO ARRIETA",0001,005,10,URBANO,-104.654444,24.022778,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0023Z,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 13","VENUSTIANO CARRANZA S/N",SN,"","","",34669,"","",0018,021,10,RURAL,-103.964722,24.549722,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0024Y,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 7","BOULEVARD DOMINGO ARRIETA NÚM. 1700","","AVENIDA DIVISIÓN DURANGO","MARIANO ARRIETA","",34180,0101,"FRACCIONAMIENTO GENERAL DOMINGO ARRIETA",0001,005,10,URBANO,-104.654444,24.022778,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0025X,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 3","BOULEVARD DOMINGO ARRIETA NÚM. 1700","","AVENIDA DIVISIÓN DURANGO","MARIANO ARRIETA","",34180,0101,"FRACCIONAMIENTO GENERAL DOMINGO ARRIETA",0001,005,10,URBANO,-104.654444,24.022778,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0026W,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 20","HIDALGO NÚM. 65","","FELIPE ÁNGELES",BRAVO,"",34490,"","",0001,028,10,URBANO,-104.459167,24.7775,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0027V,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 5","ALDAMA NÚM. 107","","CALLE SIN NOMBRE","CALLE SIN NOMBRE","",34890,"","",0001,038,10,URBANO,-103.987778,23.731111,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0028U,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 15","JUÁREZ NÚM. 205","","GUADALUPE VICTORIA","LORENZO DE MONTECLARO","",35805,"","",0001,004,10,URBANO,-103.695833,24.87,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0029T,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 14","AVENIDA PRIMERO DE MAYO NÚM. 513","","MACLOVIO SÁNCHEZ",ALLENDE,"",35805,"","",0001,004,10,URBANO,-103.695833,24.87,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0033F,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 21","PRIVADA 18 DE MARZO S/N",SN,"20 DE NOVIEMBRE","PRIVADA REFORMA","",35760,"","",0001,024,10,URBANO,-104.556389,25.18,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0035D,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 18","FRENTE A LA ESCUELA PRIMARIA",SN,"","","",34950,"","",0001,023,10,URBANO,-105.360278,23.778333,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0038A,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 8","BOULEVARD DOMINGO ARRIETA NÚM. 1700","","AVENIDA DIVISIÓN DURANGO","MARIANO ARRIETA","",34180,0101,"FRACCIONAMIENTO GENERAL DOMINGO ARRIETA",0001,005,10,URBANO,-104.654444,24.022778,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0039Z,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 16","A UN COSTADO DE LA MAQUILADORA",SN,"","","",34950,"","",0001,023,10,URBANO,-105.360278,23.778333,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0040P,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 43","ANDADOR SAN MIGUEL DE LOS PINOS NÚM. 100","",GARAME,"SAN MIGUEL DE LOS PINOS","",34600,"","",0001,032,10,URBANO,-105.419167,25.043889,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0041O,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 17","A DOS CUADRAS DE LA ESCUELA PRIMARIA","","","","",34950,"","",0060,001,10,RURAL,-104.720278,24.597778,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0042N,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 42","PROLONGACIÓN AVENIDA TAGARETE NÚM. 605","","CALLE SIN NOMBRE","CALLE SIN NOMBRE","",34638,"","",0001,032,10,URBANO,-105.419167,25.043889,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0045K,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 32","MANUEL AVILA CAMACHO S/N",SN,"MANUEL GONZÁLEZ","MÉXICO 91","",35040,"","",0001,007,10,URBANO,-103.498333,25.561111,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0046J,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 39","CORONADO NÚM. 84 SUR","",ALLENDE,HIDALGO,"",35050,0109,"COLONIA ZONA CENTRO",0001,012,10,URBANO,-103.524444,25.536111,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0048H,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 31","MANUEL AVILA CAMACHO S/N",SN,"MANUEL GONZÁLEZ","MÉXICO 91","",35040,"","",0001,007,10,URBANO,-103.498333,25.561111,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0049G,"MODULO 22 EDUCACIÓN INICIAL NO ESCOLARIZADA","CALLE CONSTITUCIÓN S/N",SN,"","","",34420,"","",0040,039,10,RURAL,-104.970278,24.855,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0050W,"MODULO DE EDUCACIÓN INICIAL NO ESCOLARIZADA NÚM. 24",CONOCIDO,"","A UN COSTADO DEL CENTRO DE SALUD","","",34947,"","",0068,023,10,RURAL,-105.370556,23.383333,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0051V,"MODULO DE EDUCACIÓN INICIAL NO ESCOLARIZADA NÚM. 064",CONOCIDO,"","PRIMARIA GRAL IGNACIO ALLENDE","","",34476,"","",0004,003,10,RURAL,-104.700833,24.909444,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0052U,"MODULO DE EDUCACIÓN INICIAL NO ESCOLARIZADA NÚM. 025",CONOCIDO,"","JARDÍN DE NIÑOS CUITLAHUAC","","",34957,"","",0491,023,10,RURAL,-105.605773,23.64431,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0053T,"MODULO DE EDUCACIÓN INICIAL NO ESCOLARIZADA NÚM. 080",CONOCIDO,"","SALON EJIDAL","CARR MEZQUITAL","",34972,"","",0034,014,10,RURAL,-104.375556,23.549722,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0003L,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 1","BOULEVARD DOMINGO ARRIETA NÚM. 1700","","AVENIDA DIVISIÓN DURANGO","MARIANO ARRIETA","",34180,0101,"FRACCIONAMIENTO GENERAL DOMINGO ARRIETA",0001,005,10,URBANO,-104.654444,24.022778,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0004K,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 4","CORONADO S/N",SN,ZARCO,GUARDARRAYA,"",34840,"","",0001,016,10,URBANO,-104.240833,23.843611,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0005J,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 30","MANUEL AVILA CAMACHO S/N",SN,"MANUEL GONZÁLEZ","MÉXICO 91","",35040,"","",0001,007,10,URBANO,-103.498333,25.561111,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0006I,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 37","CORONADO NÚM. 84 SUR","",ALLENDE,HIDALGO,"",35050,0109,"COLONIA ZONA CENTRO",0001,012,10,URBANO,-103.524444,25.536111,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0007H,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 11","HIDALGO NÚM. 517 SUR",SN,"","","",34700,"","",0001,008,10,URBANO,-104.122222,24.446111,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0008G,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 223","SOLEDAD ÁLVAREZ NÚM. 399",SN,"","","",34416,0024,"COLONIA ZONA CENTRO",0001,001,10,URBANO,-104.778333,24.5275,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0009F,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 38","CORONADO NÚM. 84 SUR","",ALLENDE,HIDALGO,"",35050,0109,"COLONIA ZONA CENTRO",0001,012,10,URBANO,-103.524444,25.536111,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0010V,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 6","BOULEVARD DOMINGO ARRIETA NÚM. 1700","","AVENIDA DIVISIÓN DURANGO","MARIANO ARRIETA","",34180,0101,"FRACCIONAMIENTO GENERAL DOMINGO ARRIETA",0001,005,10,URBANO,-104.654444,24.022778,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0011U,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 9","16 DE SEPTIEMBRE NÚM. 202","","FRANCISCO SARABIA","JUÁREZ","",34900,"","",0001,033,10,URBANO,-103.920556,23.621667,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0018N,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 33","MANUEL AVILA CAMACHO S/N",SN,"MANUEL GONZÁLEZ","MÉXICO 91","",35040,"","",0001,007,10,URBANO,-103.498333,25.561111,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0019M,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 41","COCINA ECONOMICA DENTRO DE LA PLAZA DE LA COMUNIDAD",SN,CARRILLO,"JUÁREZ","",35290,"","",0034,036,10,URBANO,-103.401389,25.879722,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FEI0021A,"MODULO DE EDUCACIÓN INICIAL ESCOLARIZADA NÚM. 10","MORELOS NÚM. 66",SN,ZARAGOZA,"EL RÍO","",34800,"","",0001,022,10,URBANO,-104.044444,23.974722,4,DISCONTINUO,4,"EDUCACION INICIAL",41,"NO ESCOLARIZADO",040,"NO ESCOLARIZADO",07,"ATENDER LOS SERVICIOS DE EDUCACION INICIAL NO ESCOLARIZADA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FUA0001M,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR","URREA S/N","","GÓMEZ FARÍAS",ARISTA,"",34000,0033,"BARRIO DE TIERRA BLANCA",0001,005,10,URBANO,-104.668569,24.018379,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FUA0002L,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 2","NUEVA DELHI S/N",SN,ARGENTINA,"TERESA DE CALCUTA","",34000,0262,"COLONIA UNIVERSAL",0001,005,10,URBANO,-104.650058,24.013013,2,VESPERTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FUA0003K,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 3","CALZADA DOMINGO ARRIETA S/N",SN,"AVENIDA DIVISIÓN DURANGO","TOMA DE TORREON","",34210,0101,"FRACCIONAMIENTO GENERAL DOMINGO ARRIETA",0001,005,10,URBANO,-104.617501,24.038099,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FUA0004J,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 1","CALANDRIAS S/N",SN,GORRION,GAVIOTAS,"",34210,0256,"FRACCIONAMIENTO SILVESTRE REVUELTAS",0001,005,10,URBANO,-104.668431,24.001887,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FUA0005I,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 2","PALOMA NÚM. 101 ORIENTE","",ZARCO,"RAMÍREZ","",34210,0283,"COLONIA ZONA CENTRO",0001,005,10,URBANO,-104.673621,24.029509,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FUA0006H,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 6","DURANGO S/N",SN,MATAMOROS,"10 DE MAYO","",34890,0001,"COLONIA CHICAGO",0001,038,10,URBANO,-103.978128,23.729435,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FUA0007G,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 7","OLIVOS S/N",SN,"AVENIDA DIVISIÓN DURANGO","TOMA DE TORREON","",34210,0333,"FRACCIONAMIENTO 20 DE NOVIEMBRE",0001,005,10,URBANO,-104.617501,24.038099,2,VESPERTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FUA0008F,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 18","LIBRAMIENTO SAN IGNACIO S/N",SN,ABETOS,OLIVOS,"",34218,0026,"COLONIA ARTURO GAMIZ",0001,005,10,URBANO,-104.653756,24.045939,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FUA0009E,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR","OLIVOS S/N",SN,ABETOS,OLIVOS,"",34218,0058,"COLONIA EL CIPRES",0001,005,10,URBANO,-104.653395,24.046124,2,VESPERTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FUA0010U,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR NÚM. 10","UXMAL S/N",SN,NETZAHUALCOYOTL,"AVENIDA TRES CULTURAS","",34218,0117,"FRACCIONAMIENTO HUIZACHE II",0001,005,10,URBANO,-104.648552,24.008262,2,VESPERTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FUA0011T,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR","CALANDRIAS S/N",SN,GAVIOTAS,GORRION,"",34218,0256,"FRACCIONAMIENTO SILVESTRE REVUELTAS",0001,005,10,URBANO,-104.668449,24.002068,2,VESPERTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
10FUA0012S,"UNIDAD DE SERVICIOS DE APOYO A LA EDUCACIÓN REGULAR","CALANDRIAS S/N",SN,GAVIOTAS,GORRION,"",34218,0256,"FRACCIONAMIENTO SILVESTRE REVUELTAS",0001,005,10,URBANO,-104.668431,24.001887,1,MATUTINO,5,"EDUCACION ESPECIAL",51,ESPECIAL,051,USAER,94,"APOYAR EL PROCESO DE INTEGRACION EDUCATIVA DE ALUMNOS DE PRIMARIA CON NECESIDADES EDUCATIVAS ESPECIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
